,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
120,Kyrgyz Republic,KGZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.1280731707317,56.564121951219505,57.0026585365854,57.4431951219512,57.882243902439,58.315268292682894,58.7382926829268,59.1463170731707,59.5358536585366,59.9038780487805,60.2449024390244,60.5544146341463,60.835414634146396,61.0929024390244,61.3329024390244,61.564853658536606,61.797243902439,62.04007317073171,62.3009024390244,62.585756097560996,62.9037804878049,63.263634146341495,63.6588780487805,64.077512195122,64.5049268292683,64.91895121951221,65.2937804878049,65.6111951219512,65.8585853658537,67.9073170731707,68.2975609756098,68.5512195121951,68.10243902439029,67.1926829268293,66.0390243902439,65.790243902439,66.54390243902441,66.8926829268293,67.0512195121951,68.6560975609756,68.5585365853659,68.7073170731707,68.1560975609756,68.2560975609756,68.1536585365854,67.95609756097559,67.6951219512195,67.89512195121951,68.4512195121951,69.10243902439029,69.3
121,Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.242,41.36600000000001,41.526,41.71,41.893,42.083,42.298,42.486000000000004,42.55,42.369,41.566,39.699,36.676,32.667,28.04,23.595,20.317,18.907,19.725,22.744,27.535999999999998,33.342,39.157,44.173,48.025,50.563,51.916000000000004,52.586999999999996,52.998999999999995,53.302,53.595,53.916000000000004,54.228,54.513999999999996,54.82,55.18899999999999,55.653,56.211999999999996,56.861999999999995,57.604,58.431999999999995,59.335,60.283,61.24100000000001,62.18600000000001,63.088,63.927,64.695,65.391,66.01,66.555
122,Kiribati,KIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.245,49.773,50.303999999999995,50.828,51.338,51.838,52.336999999999996,52.845,53.361000000000004,53.879,54.38399999999999,54.858000000000004,55.287,55.659,55.973,56.224,56.416000000000004,56.56399999999999,56.688,56.802,56.927,57.077,57.262,57.49,57.768,58.101000000000006,58.492,58.927,59.394,59.88,60.371,60.854,61.318000000000005,61.755,62.158,62.526,62.861999999999995,63.174,63.468999999999994,63.745,64.001,64.23100000000001,64.43,64.59899999999999,64.74,64.859,64.961,65.054,65.146,65.244,65.354
123,St. Kitts and Nevis,KNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,63.9512195121951,,,,,65.9512195121951,,,,,67.9512195121951,,,,,70.0363414634146,,,,,71.33658536585371,,,,,,,,
124,"Korea, Rep.",KOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.0018048780488,53.736731707317105,54.485097560975596,55.24736585365851,56.0235853658537,56.8232195121951,57.6581951219512,58.526536585365896,59.418243902439,60.3163658536585,62.1634146341463,62.612195121951196,63.009756097560995,63.4073170731707,63.8048780487805,64.1536585365854,64.5024390243902,64.9,65.1975609756098,65.5463414634146,66.0463414634146,66.5463414634146,67.0951219512195,67.5463414634146,68.1951219512195,68.7951219512195,69.4463414634146,69.9975609756098,70.5487804878049,71.0487804878049,71.5975609756098,72.04634146341459,72.4975609756098,72.9975609756098,73.39756097560979,73.7,74.1512195121951,74.60243902439029,75.0048780487805,75.409756097561,75.909756097561,76.4121951219512,76.7658536585366,77.2146341463415,77.66585365853659,78.1682926829268,78.6682926829268,79.119512195122,79.5170731707317,79.9682926829268,80.1170731707317
125,Kuwait,KWT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.285,61.01,61.696999999999996,62.346000000000004,62.961000000000006,63.542,64.092,64.61399999999999,65.108,65.579,66.027,66.453,66.857,67.241,67.607,67.958,68.298,68.628,68.949,69.263,69.57300000000001,69.878,70.178,70.47,70.752,71.021,71.273,71.505,71.717,71.908,72.079,72.232,72.369,72.49600000000001,72.613,72.722,72.824,72.917,73.00399999999999,73.084,73.16,73.232,73.3,73.367,73.434,73.505,73.584,73.67,73.764,73.868,73.979
126,Latin America & Caribbean (excluding high income),LAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.6772356909768,56.1724245964424,56.6484732607858,57.106094040044795,57.546883837369,57.97617592288071,58.3998752203464,58.8224520226844,59.248033870922896,59.67721078611521,60.1075262318182,60.535626313917206,60.9547445038119,61.361185287194004,61.7542020042989,62.1346634352604,62.506685784071706,62.874657940909,63.2425850194603,63.612085269075095,63.9825425962386,64.3520970182505,64.7189093896375,65.0777039446092,65.4327922714546,65.7825873146885,66.1277435843264,66.4704368422511,66.8113567062002,67.1546633520592,67.5049477235887,67.8668460219186,68.2425968036402,68.62842498725861,69.0250179317375,69.42651178032699,69.82742422763509,70.2220667855383,70.6025201817589,70.9669647886017,71.31200611184441,71.6367564972298,71.9445075152403,72.2369799365827,72.51781146369319,72.7889815006357,73.0527790731805,73.31123749706309,73.5651097399741,73.81587337958992,74.0620335463228
127,Lao PDR,LAO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.20399999999999,43.511,43.817,44.121,44.424,44.728,45.033,45.34,45.65,45.961999999999996,46.273,46.578,46.876000000000005,47.166000000000004,47.449,47.722,47.985,48.244,48.503,48.771,49.06,49.38,49.74,50.14,50.58,51.055,51.553000000000004,52.06399999999999,52.576,53.085,53.589,54.09,54.593999999999994,55.106,55.628,56.158,56.698,57.246,57.801,58.358999999999995,58.923,59.494,60.07,60.648,61.224,61.793,62.348,62.886,63.402,63.893,64.357
128,Lebanon,LBN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.266999999999996,63.575,63.871,64.157,64.435,64.709,64.982,65.255,65.528,65.8,66.067,66.32300000000001,66.565,66.789,66.995,67.183,67.352,67.508,67.657,67.804,67.955,68.115,68.28699999999999,68.475,68.681,68.904,69.143,69.39399999999999,69.656,69.93,70.222,70.53699999999999,70.878,71.248,71.646,72.071,72.52199999999999,72.991,73.473,73.959,74.447,74.934,75.418,75.892,76.351,76.786,77.187,77.553,77.881,78.173,78.43
129,Liberia,LBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,34.671,34.941,35.257,35.626,36.049,36.52,37.03,37.564,38.113,38.674,39.254,39.867,40.522,41.217,41.943000000000005,42.68600000000001,43.431000000000004,44.156000000000006,44.838,45.458,45.996,46.435,46.778,47.032,47.206,47.298,47.309,47.26,47.18899999999999,47.138000000000005,47.183,47.406000000000006,47.839,48.475,49.283,50.163000000000004,50.983999999999995,51.641000000000005,52.082,52.31399999999999,52.423,52.543,52.81399999999999,53.323,54.083999999999996,55.052,56.136,57.207,58.167,58.977,59.631
130,Libya,LBY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,42.608999999999995,44.211000000000006,45.833,47.415,48.913999999999994,50.303000000000004,51.581,52.778,53.92100000000001,55.011,56.052,57.04600000000001,57.995,58.902,59.77,60.6,61.393,62.15,62.869,63.548,64.185,64.771,65.306,65.793,66.235,66.64399999999999,67.03399999999999,67.413,67.789,68.16,68.52199999999999,68.86399999999999,69.172,69.439,69.664,69.85,70.0,70.127,70.241,70.352,70.473,70.616,70.783,70.97,71.17,71.362,71.521,71.62899999999999,71.681,71.679,71.643
131,St. Lucia,LCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.32899999999999,58.13,58.872,59.531000000000006,60.104,60.602,61.052,61.494,61.961999999999996,62.468,63.016999999999996,63.604,64.21,64.818,65.422,66.02,66.615,67.207,67.791,68.354,68.88,69.348,69.747,70.074,70.329,70.521,70.668,70.789,70.9,71.008,71.108,71.187,71.235,71.248,71.235,71.209,71.186,71.184,71.221,71.307,71.456,71.676,71.958,72.28699999999999,72.652,73.028,73.393,73.72800000000001,74.02,74.265,74.465
132,Latin America & Caribbean,LCN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.0544135925826,56.536488719677,57.000714957762604,57.4479722436981,57.87937345696071,58.300264376421396,58.716444967445405,59.1321181244669,59.55155410224,59.975522079666604,60.4019911967897,60.82791825508001,61.2465544055346,61.654194858306205,62.049560461289204,62.4332258252206,62.8089423812347,63.1805142788486,63.5517973162914,63.92388590234221,64.296072250019,64.66626167762439,65.032727248995,65.3906851145191,65.7438283759256,66.09077191971039,66.4321230677501,66.7699387069684,67.1055647131615,67.4427012916922,67.7861914138206,68.140639068242,68.5082053146936,68.8859866689222,69.274383384272,69.6679787914516,70.0615832969396,70.4494594665082,70.8239105739132,71.1829326838039,71.52983148299059,71.8501708564076,72.1556211331992,72.4432786850988,72.717823026967,72.98253733809291,73.2403874519773,73.4914324244343,73.73474093680541,73.98047089824921,74.2220028650889
133,Least developed countries: UN classification,LDC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,40.235726187554796,40.7106147912187,41.1947721472741,41.6868984747926,42.181012946146005,42.6567528991085,43.0892705495047,43.462466531865104,43.7695858475568,44.016240584672296,44.223313828727505,44.42240674394979,44.6462694196184,44.919526984693796,45.2562445543443,45.663213159932795,46.1371782765384,46.6533265954462,47.1809758559507,47.694938047713606,48.1799894954183,48.633718384968795,49.067042885487794,49.486257923540705,49.8914620698693,50.2741571128765,50.62326562008679,50.9357454952627,51.2141093221599,51.4693263198252,51.7209722022559,51.993110074221896,52.300351058974705,52.645822667623996,53.022669163428105,53.4244667702266,53.848238395000294,54.2914854321821,54.751957226064995,55.2300304489573,55.729413039882004,56.2571021273505,56.81776281191029,57.4102877448907,58.029193208201704,58.66648648713329,59.313913687837804,59.9596192673043,60.591957053932504,61.2019289409397,61.7791981413611
134,Low income,LIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,39.0943899203171,39.505804261718,39.9133485065508,40.325589054862704,40.749290726474705,41.1877676595897,41.6400525748316,42.0992685493303,42.5594469088799,43.016274258806,43.4676741537707,43.913555585880005,44.3540423216522,44.786372341374594,45.2081914706709,45.6142987584581,46.000212285344,46.365820675156606,46.7142131625819,47.0496091353125,47.378558069965706,47.7072038811949,48.037544800465795,48.3678876889077,48.6925937572493,48.998220453351095,49.26761766505321,49.488537610965395,49.6564466817395,49.78146958135179,49.8823913084017,49.984024547432,50.106679269275595,50.257206046712,50.4290345156404,50.6245141465168,50.8562120418695,51.1374626352244,51.4778071435319,51.8837088191311,52.3591663291923,52.906451798686106,53.518696526751796,54.18497272754729,54.8935411511891,55.6320232560985,56.3889337059175,57.1506102602909,57.902280923159,58.630033620011794,59.3207682011438
135,Liechtenstein,LIE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.42195121951221,77.390243902439,76.83658536585371,76.04634146341459,77.7463414634146,79.109756097561,76.8268292682927,79.2756097560976,79.6365853658537,79.9609756097561,81.7707317073171,80.6682926829268,80.94878048780491,81.2951219512195,82.6829268292683,81.5,81.8414634146342
136,Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.369,59.769,60.177,60.611000000000004,61.078,61.57899999999999,62.104,62.631,63.144,63.63399999999999,64.097,64.528,64.934,65.321,65.694,66.067,66.459,66.874,67.308,67.751,68.171,68.529,68.801,68.975,69.058,69.079,69.086,69.12100000000001,69.209,69.351,69.51100000000001,69.628,69.66,69.593,69.452,69.31,69.267,69.399,69.744,70.296,71.002,71.775,72.51100000000001,73.128,73.593,73.896,74.059,74.14399999999999,74.207,74.27,74.352
137,Lower middle income,LMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.5272797255475,46.126472840176,46.721260747132995,47.3122496044074,47.897443989698104,48.4681649568548,49.01426464568971,49.5291439999701,50.011062278347204,50.4648357594602,50.9033359532895,51.344079890611404,51.8020496105993,52.2863670745265,52.797493468544396,53.332026856523704,53.8801901791862,54.4260555071161,54.9534048258702,55.45208386029739,55.914615195522394,56.3498102772221,56.7451999182081,57.1195673049865,57.477699212246705,57.82306203281011,58.16133368234671,58.5115035692757,58.8445519555517,59.187973978538295,59.529941813362896,59.8462189186224,60.2012908623392,60.5317406322219,60.856261580897204,61.175782077918605,61.50206968426539,61.8353888711889,62.1681672125593,62.4868424408247,62.7910621835247,63.11595562957729,63.437160068056095,63.7676262511333,64.1081203219748,64.45382915167579,64.8135821242745,65.17816236886429,65.5390984799005,65.9090513684393,66.2671530475326
138,Low & middle income,LMY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,47.29570747485929,47.817037771596006,48.417698415766296,49.1249283883442,49.9453595693361,50.84657092874271,51.782524035650795,52.705168398855896,53.575592083911296,54.364457222092504,55.0884898238397,55.7360686019935,56.32076486645779,56.891171867385395,57.4434061325302,57.947774229352895,58.4462898985691,58.916280652504206,59.35754554616421,59.752286854544295,60.1301611594381,60.490354233801796,60.839379504119904,61.1500747495694,61.4364503024313,61.7538284161157,62.0964988837842,62.375795670733794,62.635982458843,62.877007490705395,63.1061966744095,63.32557576741961,63.491590231226304,63.6499669237395,63.864440634823396,64.1100866545285,64.4012129568373,64.71572360974771,65.0099233630422,65.2812892741661,65.5810010646836,65.89603642333729,66.20457526484729,66.5244297958129,66.8614029070383,67.183959504369,67.54154582578221,67.8882314001968,68.2159344272688,68.55820993859601,68.86800197736771
139,Lesotho,LSO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.602,47.089,47.501000000000005,47.82899999999999,48.08,48.263999999999996,48.401,48.522,48.656000000000006,48.821999999999996,49.037,49.309,49.63399999999999,50.006,50.426,50.896,51.418,51.985,52.582,53.196000000000005,53.806999999999995,54.396,54.949,55.461999999999996,55.931000000000004,56.395,56.905,57.48,58.098,58.708,59.206,59.464,59.394,58.943999999999996,58.111999999999995,56.902,55.351000000000006,53.583999999999996,51.75,49.971000000000004,48.405,47.195,46.394,46.021,46.078,46.521,47.266000000000005,48.17100000000001,49.111999999999995,50.013999999999996,50.826
140,Late-demographic dividend,LTE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,50.24539006980021,50.7477600977156,51.389169524655294,52.26180803624761,53.367800762655705,54.6706219152452,56.0457879809408,57.4013655936997,58.6856324154402,59.78826472071079,60.7693452690371,61.59026261471249,62.3139769621434,62.9808289026509,63.627517607282705,64.1576951595877,64.7056302965566,65.2129580271308,65.6833938541445,66.09205056991391,66.4742103850574,66.8660583041609,67.2294034877219,67.5064200514097,67.7315430726629,68.020487032039,68.3775460577845,68.5801278169629,68.7691558724448,68.9057485325191,69.04034059143821,69.1624392605297,69.1861597655835,69.1929082645748,69.32150251883199,69.5418864573588,69.8726174829973,70.2293335711721,70.57515769565309,70.8624873883376,71.2171637413152,71.5994488634675,71.9576468832241,72.3111455356171,72.6793312005853,72.9883092655395,73.34812969204609,73.662440331816,73.930348082256,74.21740985076,74.44300680078209
141,Lithuania,LTU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.8473170731707,70.1026829268293,69.0953658536585,70.2043902439024,71.50902439024391,71.3251219512195,71.520243902439,71.60390243902441,71.31365853658541,70.9285365853659,70.8043902439024,71.73536585365859,71.0246341463415,71.3321951219512,71.2441463414634,70.8673170731707,70.9580487804878,70.809512195122,70.6046341463415,70.4821951219512,70.4821951219512,70.4607317073171,70.8368292682927,70.7778048780488,70.32,70.50121951219509,72.0807317073171,71.9346341463415,71.7621951219512,71.4253658536585,71.1607317073171,70.3641463414634,70.2343902439025,68.9104878048781,68.530243902439,69.00634146341471,70.10804878048779,70.9090243902439,71.21951219512201,71.5707317073171,72.0195121951219,71.65853658536591,71.7609756097561,72.0609756097561,71.9609756097561,71.2536585365854,71.05609756097559,70.9,71.8121951219512,72.9146341463415,73.2682926829268
142,Luxembourg,LUX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.4463902439024,68.73773170731711,68.9981219512195,69.22307317073171,69.41104878048779,69.5610243902439,69.6744634146341,69.7613414634146,69.8351463414634,69.90485365853661,69.9834634146341,70.0814390243902,70.2053170731707,70.35817073170729,70.5425609756098,70.7576097560976,70.998512195122,71.2562926829268,71.5224634146342,71.7944634146342,72.07260975609759,72.3576829268293,72.65346341463409,72.9588780487805,73.2719268292683,73.585756097561,73.8946097560976,74.19375609756099,74.48034146341459,74.7524146341463,75.0104146341463,75.4634146341463,75.7707317073171,75.7121951219512,76.37073170731709,76.5121951219512,76.519512195122,76.880487804878,77.0170731707317,77.7707317073171,77.87317073170729,77.8243902439025,77.9658536585366,77.7268292682927,79.12195121951221,79.4317073170732,79.2878048780488,79.3829268292683,80.5390243902439,80.6365853658537,80.63170731707321
143,Latvia,LVA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.7868292682927,70.0324390243903,69.430487804878,69.8290243902439,71.0280487804878,70.7265853658537,70.7073170731707,70.39390243902442,70.0429268292683,69.7968292682927,69.8353658536586,70.1646341463415,69.8787804878049,69.8134146341464,69.74097560975609,68.9253658536585,69.04780487804881,69.1046341463415,68.9878048780488,68.49560975609761,68.8085365853659,68.7863414634146,69.3282926829268,69.11902439024391,69.16292682926829,69.2914634146342,70.6224390243903,70.69292682926829,70.6153658536585,70.1553658536586,69.2731707317073,69.0324390243903,68.3960975609756,66.7226829268293,65.6643902439025,66.39121951219511,68.7765853658537,69.3492682926829,69.0121951219512,69.7429268292683,70.31463414634149,70.7609756097561,70.9609756097561,71.2658536585366,72.0268292682927,71.35609756097558,70.8658536585366,71.019512195122,72.41951219512201,73.08048780487809,73.4829268292683
144,"Macao SAR, China",MAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.828,65.301,65.757,66.199,66.62899999999999,67.055,67.486,67.928,68.388,68.865,69.36,69.869,70.384,70.89699999999999,71.4,71.887,72.352,72.793,73.209,73.602,73.97399999999999,74.33,74.67699999999999,75.02,75.362,75.702,76.036,76.363,76.68,76.99,77.296,77.607,77.926,78.253,78.58800000000001,78.925,79.256,79.57300000000001,79.872,80.15,80.407,80.645,80.87,81.089,81.304,81.523,81.748,81.98100000000001,82.22,82.462,82.704
145,St. Martin (French part),MAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,73.21951219512201,72.7682926829268,72.91951219512201,72.6682926829268,73.519512195122,73.67073170731709,74.2707317073171,74.3219512195122,74.5219512195122,75.92439024390251,75.42439024390251,75.5731707317073,75.8219512195122,75.9707317073171,76.17073170731709,76.37073170731709,76.5707317073171,76.7707317073171,76.9707317073171,77.17073170731709,77.37073170731709,77.5707317073171,77.7219512195122,77.87073170731709,78.0707317073171,78.2219512195122,78.37073170731709,78.5707317073171,78.7219512195122
146,Morocco,MAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.458,48.88,49.306999999999995,49.738,50.168,50.593,51.00899999999999,51.413000000000004,51.808,52.195,52.571999999999996,52.94,53.305,53.676,54.066,54.492,54.976000000000006,55.525,56.141000000000005,56.823,57.56,58.339,59.138999999999996,59.937,60.717,61.468999999999994,62.18899999999999,62.878,63.536,64.158,64.733,65.253,65.71600000000001,66.12899999999999,66.502,66.848,67.184,67.52600000000001,67.889,68.28399999999999,68.722,69.209,69.738,70.296,70.873,71.456,72.029,72.58,73.097,73.572,73.999
147,Monaco,MCO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,Moldova,MDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.995,62.367,62.743,63.122,63.496,63.856,64.186,64.476,64.718,64.908,65.045,65.134,65.186,65.21300000000001,65.221,65.209,65.172,65.111,65.03699999999999,64.971,64.95100000000001,65.02199999999999,65.205,65.499,65.887,66.33,66.77199999999999,67.156,67.44,67.605,67.643,67.563,67.408,67.221,67.03,66.867,66.76100000000001,66.722,66.752,66.852,67.006,67.185,67.362,67.521,67.665,67.82,68.02199999999999,68.30199999999999,68.671,69.119,69.616
149,Madagascar,MDG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,39.961999999999996,40.444,40.924,41.401,41.876000000000005,42.351000000000006,42.828,43.31,43.79600000000001,44.283,44.771,45.257,45.735,46.203,46.656000000000006,47.093999999999994,47.516999999999996,47.926,48.317,48.683,49.005,49.26,49.442,49.56,49.63399999999999,49.693999999999996,49.781000000000006,49.931999999999995,50.176,50.53,51.003,51.595,52.278,53.022,53.808,54.61600000000001,55.43,56.239,57.028,57.782,58.485,59.129,59.717,60.256,60.751999999999995,61.211999999999996,61.65,62.07899999999999,62.50899999999999,62.943999999999996,63.388000000000005
150,Maldives,MDV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,37.397,37.995,38.626,39.281,39.955999999999996,40.643,41.339,42.04600000000001,42.763999999999996,43.495,44.24100000000001,45.00899999999999,45.803000000000004,46.623999999999995,47.474,48.355,49.271,50.215,51.18,52.153999999999996,53.12,54.06100000000001,54.964,55.826,56.648,57.437,58.208,58.98,59.766000000000005,60.573,61.398999999999994,62.236999999999995,63.077,63.911,64.73899999999999,65.568,66.408,67.267,68.14399999999999,69.035,69.936,70.842,71.737,72.60300000000001,73.418,74.15100000000001,74.771,75.26899999999999,75.648,75.92,76.112
151,Middle East & North Africa,MEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.6961255720296,47.784972482172,48.37395031498261,48.464850428851996,49.0585279064656,49.652272312009295,50.7060640713999,51.261361822110395,51.8049173872822,52.3544887908127,52.9266132077517,53.5369881910702,54.162716334209605,54.859190358374995,55.56432770514179,56.2678031696272,56.9290451401483,57.490192597801396,57.9681098160716,58.3734721872268,58.745393841868896,59.141049014672205,59.6041023508569,60.18855723678799,60.8884248068402,61.6929422021007,62.5505954881149,63.4281704347938,64.2450337727598,65.04621028798701,65.7548049821341,66.35781186546829,66.837911843295,67.327139866339,67.7634825762121,68.1836587492585,68.5550656818562,68.88593350673139,69.1994339446328,69.50463316105129,69.7955532072658,70.0793075704126,70.3442224213871,70.6035118462185,70.86495731700771,71.1119383406365,71.3633866283478,71.5989716185062,71.8339535789692,72.06008660407109,72.27176960796659
152,Mexico,MEX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.082,57.674,58.199,58.662,59.076,59.45399999999999,59.81399999999999,60.172,60.544,60.94,61.369,61.836999999999996,62.333999999999996,62.852,63.385,63.928000000000004,64.47399999999999,65.016,65.548,66.064,66.562,67.04,67.501,67.949,68.385,68.81,69.226,69.635,70.039,70.438,70.836,71.235,71.633,72.029,72.418,72.796,73.158,73.498,73.814,74.10300000000001,74.36399999999999,74.598,74.809,75.002,75.18,75.347,75.505,75.656,75.80199999999999,75.94800000000001,76.096
153,Marshall Islands,MHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.14146341463409,,,,,,,,,,,,67.5048780487805,65.2390243902439,,,,,,,,,,
154,Middle income,MIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,47.895408250098,48.4304767359435,49.04756684233279,49.775749997247296,50.6252505457789,51.5608152987321,52.5325460233568,53.4904422637785,54.3925320377658,55.2071901558267,55.9526098064843,56.616362508639604,57.21377464848929,57.79692243982039,58.3618965693949,58.8773805971696,59.3886713207582,59.8713772382954,60.324466452093496,60.7282632276266,61.1143187452966,61.4805015635981,61.8342895006221,62.14704060339871,62.4348132712199,62.758138529150294,63.112098652390095,63.401972477093295,63.67644818763289,63.93496883248879,64.1836773495152,64.4219622189491,64.6064554048136,64.7792716391588,65.01157614895139,65.2758133734482,65.5864184667133,65.9160443321287,66.22296968463199,66.4978197597784,66.7961117198172,67.1072500016834,67.4054965039474,67.7107897830291,68.03013265921311,68.3297676963426,68.66506374046371,68.9869120612553,69.2877574797286,69.60612878532851,69.8916203201917
155,"Macedonia, FYR",MKD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.633,61.25899999999999,61.87,62.468999999999994,63.06,63.641999999999996,64.21600000000001,64.775,65.313,65.824,66.301,66.736,67.128,67.47399999999999,67.773,68.02,68.212,68.355,68.462,68.54899999999999,68.64,68.764,68.936,69.16199999999999,69.442,69.76,70.094,70.414,70.7,70.945,71.152,71.331,71.502,71.68,71.87100000000001,72.08,72.309,72.55,72.795,73.038,73.267,73.47,73.642,73.782,73.893,73.986,74.077,74.18,74.305,74.457,74.632
156,Mali,MLI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,28.199,28.345,28.535,28.781999999999996,29.096999999999998,29.489,29.959,30.496,31.086,31.72,32.388000000000005,33.078,33.782,34.493,35.205,35.921,36.645,37.385,38.141999999999996,38.909,39.677,40.435,41.173,41.879,42.545,43.17,43.75899999999999,44.315,44.838,45.323,45.746,46.076,46.305,46.445,46.52,46.573,46.658,46.823,47.103,47.515,48.068999999999996,48.758,49.54,50.373000000000005,51.224,52.056999999999995,52.839,53.553000000000004,54.193000000000005,54.756,55.248999999999995
157,Malta,MLT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.5952926829268,68.887243902439,69.173756097561,69.4552682926829,69.7331951219512,70.0075365853659,70.2792926829268,70.547,70.8116829268293,71.0728536585366,71.33,71.5846341463415,71.8362682926829,72.0848780487805,72.33048780487809,72.5735853658537,72.8146829268293,73.052756097561,73.2888292682927,73.5223902439025,73.7534390243902,73.98148780487809,74.2075365853659,74.4305609756098,74.65109756097559,74.8691219512195,75.08563414634149,75.3001463414634,75.51317073170729,75.7251707317073,75.9356829268293,76.1446829268293,76.3516585365854,76.5561463414634,76.75812195121951,77.14146341463409,77.14146341463409,77.590243902439,77.3878048780488,77.3,78.2,78.8439024390244,78.7390243902439,78.54634146341459,79.2536585365854,79.3,79.4390243902439,79.7926829268293,79.6365853658537,80.2414634146342,81.39756097560979
158,Myanmar,MMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,42.714,43.38399999999999,44.136,44.993,45.95,46.967,47.982,48.927,49.751000000000005,50.437,50.989,51.433,51.818000000000005,52.18899999999999,52.56399999999999,52.95399999999999,53.361000000000004,53.772,54.178999999999995,54.581,54.978,55.371,55.761,56.145,56.526,56.903999999999996,57.278,57.65,58.018,58.383,58.743,59.099,59.448,59.791000000000004,60.128,60.463,60.79600000000001,61.131,61.467,61.802,62.133,62.452,62.757,63.04600000000001,63.323,63.597,63.88,64.181,64.501,64.83800000000001,65.178
159,Middle East & North Africa (excluding high income),MNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.631643480841504,47.221260769864905,47.8076039450309,48.3941859013758,48.9834233572063,49.5709643829269,50.149642573030704,50.71401417613421,51.265249055190495,51.808093011603695,52.3601623420991,52.9440837276684,53.570807610029895,54.2372211688273,54.931852734486,55.6174065971932,56.24548470851521,56.78632860732229,57.2315468222993,57.596047802648,57.9249961283021,58.2842900014332,58.73344230493589,59.309807844695996,60.020690740203506,60.850034086128595,61.7582406268182,62.68192780690471,63.5659064273248,64.3816304393292,65.1328157457343,65.7599397085628,66.3106009000628,66.8042996078802,67.24922080665179,67.65276777312471,68.0211238284279,68.3604948315203,68.6769919257675,68.9767906973164,69.26552443731171,69.5464290602042,69.8198464824074,70.0861225293243,70.3479018041243,70.6050542444019,70.856806528329,71.0988525700465,71.32866925278041,71.5462921103223,71.75480500007029
160,Montenegro,MNE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.82,64.508,65.181,65.827,66.438,67.02199999999999,67.593,68.169,68.756,69.348,69.929,70.476,70.968,71.392,71.748,72.041,72.286,72.50399999999999,72.714,72.922,73.13,73.334,73.524,73.693,73.843,73.98100000000001,74.116,74.255,74.39399999999999,74.52600000000001,74.627,74.669,74.634,74.52,74.334,74.1,73.846,73.608,73.417,73.288,73.22800000000001,73.23,73.277,73.355,73.465,73.62,73.834,74.116,74.462,74.858,75.28
